x, y
1994.9997396210135, -0.3656174420572287
1995.9103038419867, -0.3269177516547519
1996.707044192072, -0.24951837084979833
1997.7314284630575, -0.2002641335360406
1998.7558127340426, -0.13341929964236798
1999.89401705504, -0.07361075162149433
2001.1460414260498, -0.020838253269254592
2002.5118858470717, 0.01786143713322219
2004.7882944890664, 0.056561127535698974
2007.406163281098, 0.08822429586121172
2009.2272879021689, 0.11988770039088958
2012.0727967942248, 0.18673277048872716
2014.804489457144, 0.26061389025519877
2016.3979739781903, 0.2957955558233586
2018.2191024201363, 0.3485678179714333
2020.3816871912438, 0.4048581049538249
2021.7475277913904, 0.45763060330606464
2023.1133760332875, 0.4998483185428584
2024.3654004042971, 0.5315117230725361
2025.9588887462187, 0.573729674513495
2028.0076496464387, 0.6053930790431727
2030.5116983884582, 0.6370562473686856
2033.4710349722768, 0.6863104846824433
2036.430363914345, 0.7355647219962012
2038.70677255634, 0.7707461513601959
2042.0075578275696, 0.7988915310555567
2044.397790340452, 0.8094458417626726
2047.698583253432, 0.8516637932036315
2051.6822964664857, 0.8798089366948272
2054.8692655085783, 0.8762909118605102
2057.031850279686, 0.8868452225676262
2058.5115223924704, 0.8973997694789071
2060.3326431926657, 0.9044360553517061
2062.2675878637488, 0.8973997694789071
2064.999284347543, 0.900917794313224
2067.048045247763, 0.900917794313224
2069.324453889758, 0.9044360553517061
2070.5764782607675, 0.9079540801860231
2072.283782831826, 0.9044360553517061
2074.2187351446596, 0.8903634836061083
2076.722783886679, 0.8833271977333093
2078.8853686577863, 0.8727726508220284
2081.0479610706443, 0.8762909118605102
2083.210545841752, 0.8692543897835463
2085.4869468419965, 0.8551818180379485
2087.308082925693, 0.8411092462923504
2089.356851467663, 0.8270366745467526
2091.9747164388195, 0.8270366745467526
2093.909653468152, 0.8270366745467526
2096.0722535227605, 0.8164821276354717
2097.551910352044, 0.8024095558898736
2098.8039347230538, 0.7953732700170748
2100.5112392941123, 0.7918550089785927
2101.763263665122, 0.7848187231057937
2103.6982159779554, 0.7777824372329949
2105.633168290789, 0.7672281265258789
2107.1128251200726, 0.756673579614598
2108.9339459202683, 0.756673579614598
2111.0965459748763, 0.7461190327033169
2113.0314830042093, 0.7390827468305181
2114.8526190879056, 0.7390827468305181
2116.3322759171892, 0.7285284361234021
2118.6086922009345, 0.7179738892121212
2120.543629230267, 0.7214921502506031
2122.3647653139633, 0.7109376033393222
2124.2997023432963, 0.7039013174665232
2126.1208384269926, 0.7039013174665232
2128.055775456325, 0.7003830564280413
2130.1045439982954, 0.6933467705552423
2131.58421611108, 0.6898287457209253
2133.6329846530507, 0.6933467705552423
2135.2264577114715, 0.6898287457209253
2136.93376228253, 0.6863104846824433
2138.5272506244514, 0.6827924598481263
2139.779280726774, 0.6722379129368454
2140.803657356009, 0.6757559377711624
2142.2833294687935, 0.6652016270640464
2143.990634039852, 0.6581653411912476
2145.4702908691356, 0.6581653411912476
2146.94996298192, 0.6581653411912476
2148.4296350947047, 0.6546470801527655
2149.795475694851, 0.6581653411912476
