x, y
1995.5688417815122, -0.36561751587103025
1996.47940218161, -0.30932699268447356
1997.7314265526197, -0.24600018362511789
1999.211091023654, -0.1791553497314453
2000.121655244627, -0.11231027963360768
2001.8289636365607, -0.06305627852401496
2003.877728357656, -0.02435658812153818
2006.8370572997242, 0.010825077446621645
2009.568749962643, 0.060079078556214305
2011.5036946337261, 0.11285157690845404
2013.21100302566, 0.15155126731093083
2015.145947696743, 0.18321443563644357
2017.7638164887746, 0.2289506481158844
2021.2922495017792, 0.2852409350982761
2023.568658143774, 0.32745888653923483
2025.503602814857, 0.3591222910689127
2027.7800152777272, 0.3837494097257915
2029.8287761779472, 0.39078569559859044
2033.0157528617901, 0.4224491001282683
2035.5198016038096, 0.44707598258098213
2037.5685625040296, 0.47170310123786097
2041.6660995879706, 0.49281195885625784
2045.4221727009997, 0.5139210526788198
2047.6985813429944, 0.5315116492587346
2050.657910285063, 0.5420661961700155
2054.07251942718, 0.5455844572084976
2057.1456722401354, 0.5420661961700155
2060.9017453531646, 0.5526207430812966
2064.3163544952818, 0.5561387679156136
2066.9342271081887, 0.5561387679156136
2070.5764763503303, 0.5526207430812966
2075.3569337343442, 0.5420661961700155
2077.633342376339, 0.5315116492587346
2079.795934789197, 0.5209573385516186
2082.755263731265, 0.5104027916403377
2086.0560566442455, 0.4963302198947399
2088.5601053862647, 0.47522136227634304
2092.3161708575435, 0.47170310123786097
2095.5031475413866, 0.4505942436194641
2098.3486602543176, 0.42596712496258526
2101.194157683748, 0.41541257805130427
2103.3567577383565, 0.40134000630570643
2106.202255167787, 0.3943037204329074
2109.503048080767, 0.38023114868730956
2112.0070968227865, 0.37319486281451053
2114.6249770774434, 0.3591222910689127
2117.3566582777366, 0.34504971932331474
2118.836330390521, 0.33449517241203375
2120.202170990668, 0.33449517241203375
2122.4785719909128, 0.33449517241203375
2124.527340532883, 0.32745888653923483
2126.9175730457655, 0.31690433962795383
2128.8525253585985, 0.2993135068438739
2130.9012939005693, 0.29579548200955696
2133.063878671677, 0.30635002892083796
2134.429719271823, 0.30635002892083796
2135.9093913846077, 0.292277220971075
2137.6166959556663, 0.27820464922547705
2139.210169014087, 0.2746866243911601
2140.9174888686466, 0.2641320774798792
2142.738609668842, 0.26061381644139714
2144.7873782108127, 0.26061381644139714
2146.7223152401452, 0.2535775305685982
2147.974339611155, 0.25005950573428126
2149.6816594657143, 0.2465412446957993
